"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650463429,0.0547746238047405,26.097422589885,3.89985824735053e-150,3.5699447732579e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726947101,0.0591378479276191,26.088322851371,4.94672752397747e-150,4.50030063261605e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820343235,0.0559766931398546,26.0843955141175,5.48121227210196e-150,4.95595745191649e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.0653660673343943,-25.9893116678287,6.54084648539944e-149,5.8779875305986e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.15119538589372e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.076607887739825,-25.9197899460692,3.98507948359709e-148,3.53807839935264e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908218,-25.8986529547564,6.89649728887702e-148,6.08626209841135e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232893399,0.0832907838824376,25.8674757098581,1.54742484470231e-147,1.35749686673944e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514726,0.0467677329196833,-25.850677800087,2.39077662943948e-147,2.08492698015852e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413992701,0.0563313182849247,25.8080972395079,7.19288029826902e-147,6.23580410799346e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.0586818302789,0.041158615453444,-25.7219981434121,6.633851960877e-146,5.71752691224592e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.7535182409934,0.068309788713395,-25.6700873186796,2.52317345674716e-145,2.16200758171742e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102386,0.0516721528193022,25.6470227911389,4.56407588669957e-145,3.88817054440337e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215382306,0.0385656401946754,-25.6251733510378,7.99806922899763e-145,6.77445656879121e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472115,-25.5807782601062,2.49675089282141e-144,2.1026922661944e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083277,25.5755177413668,2.85693568386265e-144,2.39235898345271e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.124227297553708,-25.5096725894168,1.53970462141834e-143,1.28204331697534e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592484,0.0405808196140974,25.4710879611156,4.12322866136281e-143,3.41394067478456e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.0710165913486596,25.4605065652092,5.4006236486746e-143,4.44661404101487e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025224,25.4409946714148,8.88061742450307e-143,7.27125220012924e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.2641873073055,0.0499551214530831,-25.3064604895977,2.71182096398567e-141,2.20811145675253e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399843,25.2185782536189,2.50585474845417e-140,2.02919160894052e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221885,0.0943256734040109,-25.2136326875957,2.83923123296017e-140,2.28658961264301e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545844,0.0620491084882056,-25.1333853552599,2.14734665025849e-139,1.71997798540813e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648424,0.0559821200993337,25.1073779269207,4.13125628322307e-139,3.2911597352509e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.0786211036152045,-25.0978938938581,5.24372642281942e-139,4.15494838814584e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381307,0.0764403453832773,25.0604978850888,1.34150959617641e-138,1.0572817341416e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280773,0.0702045117680143,25.0377562430194,2.37348380719704e-138,1.86065980587607e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880901,-24.9831269849576,9.32629692318661e-138,7.27253778063091e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580573,0.0455250137237913,24.8809973496786,1.19488926265517e-136,9.26856734369047e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283518,-24.8118167468859,6.68401138828958e-136,5.15753716442994e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215423,-24.7804970868621,1.45499059387797e-135,1.11685684232153e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778713,0.0461089576742314,24.7366042374139,4.32101302577634e-135,3.29964196755915e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125931,-24.7333816227703,4.68015432631944e-135,3.55546981759257e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131592,0.0797054373326956,24.7163456753007,7.13654915812664e-135,5.39376725602412e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527786,24.7127221072336,7.80629363658374e-135,5.86985487836588e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065383,0.0587754222071302,24.6694292649067,2.27741200676117e-134,1.7037816322663e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.103319860091497,-24.6318466489299,5.76033024216929e-134,4.28766399540863e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.0674223905740279,-24.5846697118784,1.84275696281532e-133,1.36475136271217e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286833,0.0647776273810584,-24.5642617243128,3.04531979190657e-133,2.24409615465595e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964166,0.163786564865167,24.486398581857,2.06226406106248e-132,1.5121217777084e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618884,-24.4189489884824,1.07604412932483e-131,7.85086058316306e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.488839128071,0.061014010635456,-24.4015942004936,1.64482691121937e-131,1.1941605427365e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175929,-24.3960357787878,1.88415815039534e-131,1.36121190296699e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.073528059205881,-24.3797177741466,2.80698084930522e-131,2.01801384180782e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.0777152673586006,-24.3726293473761,3.33738651022867e-131,2.38768943629855e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.087871494686784,-24.3407497435171,7.26431584726566e-131,5.17205251000006e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.0867969772173,0.0858107006219424,-24.3186101744017,1.24600769059885e-130,8.82868333848358e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011133,24.2679628565523,4.27341049275669e-130,3.01347004029895e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.101351264240867,-24.2007441842138,2.18494907929751e-129,1.53341807288985e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.0747810993713955,24.1758809983173,3.99089474603558e-129,2.78757378042997e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573293469,0.0798965345287474,-24.14667600183,8.09179149919696e-129,5.62532184505494e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389739,-24.1198086899378,1.54924839808794e-128,1.07196351601033e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120067571,0.0845080260036244,24.1166584649404,1.67176163517575e-128,1.15132817659907e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106647,-24.1078468881862,2.06826294991123e-128,1.41777020259497e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183744228,0.084121117984617,-24.1060970898307,2.15752941424148e-128,1.47211428273569e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724765718,0.0843251897404053,24.0962072414236,2.73937410476809e-128,1.86050209935816e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659166,0.0679238770625329,-24.0934458892125,2.92817095330759e-128,1.97960474815813e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563828,-24.0918452971996,3.04349548090436e-128,2.04817517797116e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849097,-24.074216084743,4.6566721590792e-128,3.11954701275042e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420879553,0.0634942650784573,24.0053839021861,2.44313318998124e-127,1.62927135538206e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366718,24.0015842848718,2.67685637928146e-127,1.77709501431758e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.0505707419038461,23.9114541013551,2.32800746903879e-126,1.53857282864097e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.0507353267391966,-23.9067818423329,2.60365719473217e-126,1.71306695249833e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634827,0.200589345256426,23.892333813751,3.67966235789293e-126,2.41026061469449e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.0773561322366595,23.8499053374719,1.01493274484952e-125,6.61861893521779e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443248,-23.8228821034976,1.93496363729021e-125,1.25627727252789e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.497270459885,0.0628971093232684,-23.8050758770101,2.959057321916e-125,1.91274503554377e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080744,0.101650558311384,-23.7816842422272,5.1676419107377e-125,3.32579504281451e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.1191699601151,0.0470619449342606,23.7807842765196,5.27963243410796e-125,3.38309664408187e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134684,23.703587291781,3.31128581535864e-124,2.11262901934007e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105909421,0.0680399171084908,23.6786158414228,5.98938098356096e-124,3.80480590240179e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161084,-23.6338507444654,1.7302435235187e-123,1.0944347231596e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155229011,0.0386345648007644,-23.6272146440989,2.02456847837619e-123,1.27513206129523e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485233,0.051294702022125,-23.6106189744498,2.99824904897031e-123,1.88034870143508e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.9472699787068,0.0824915531531314,-23.605689361819,3.36899873853327e-123,2.10391116137726e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253928494,0.0923899176710919,-23.6003299304507,3.8241665875177e-123,2.37808300282008e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533124231,0.067397976765229,-23.5863954311226,5.31583850918278e-123,3.29179949362755e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072911994,0.0411329191809808,-23.5554658459543,1.10346175287963e-122,6.80452690959832e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193018337,0.0497935161206686,-23.5551136284695,1.11267137770755e-122,6.83272948527247e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.0479216952005149,-23.5103957675578,3.19309817491636e-122,1.95269215360653e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426747886,0.0818341350411887,23.4961152398212,4.46931865124611e-122,2.72185199512666e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160809296,0.0741982441909023,23.4852135262065,5.77643601316068e-122,3.50342032765276e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264645,-23.4844934623594,5.87512907692298e-122,3.5486742760529e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436205794,0.0420932441058288,23.4670303320482,8.85896130290318e-122,5.32911721151784e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208683856,0.116590496909275,-23.4610209180862,1.02030812324115e-121,6.11272403265369e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.673011799603,0.0713119456670507,-23.4604705278151,1.03359250746823e-121,6.16724144739544e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973686295,0.0508599229830268,-23.4485163742963,1.36878989127338e-121,8.13436508773673e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724345,0.0643482369913409,23.4353444282612,1.86500320357717e-121,1.10387217728194e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336956977,0.0663293028086152,-23.3898639647433,5.4195587556563e-121,3.1949382776345e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666739,0.140991825566646,23.3794761038061,6.91279269510936e-121,4.05899357531959e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686026017,0.0524738517126976,-23.3734864171097,7.9537761664038e-121,4.65169655319282e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372457197,0.0699908947567701,23.3296592399118,2.21746633181566e-120,1.29173987345056e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.7549194764827,0.0752295058971936,-23.3275422396223,2.32993955033618e-120,1.35191531861633e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022116,0.134608555726559,23.3038800044284,4.04934575454493e-120,2.34036304825424e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367434,0.129060251774159,-23.2771936547225,7.54765072736461e-120,4.34520611015233e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421062,0.0986860203283315,23.2764852262581,7.67337582439367e-120,4.40039738910171e-118,"KLHL24","54800","kelch like family member 24"
